Entity,Code,Year,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Turkmenistan,TKM,2012,0,0.002527778,0,0.008111111,0,229.3844206,0,72.56981,0
Turkmenistan,TKM,2013,0,0.004722222,0,0.008075,0,193.3121153,0,74.91961333,0
Turkmenistan,TKM,2014,0,0.007944444,0,0.008027778,0,199.6299608,0,78.39153861,0
Turkmenistan,TKM,2015,0,0.013194444,0,0.007972222,0,253.8630492,0,78.93781056,0
Turkmenistan,TKM,2016,0,0.017555556,0,0.007944444,0,251.1500517,0,78.36466333,0
Turkmenistan,TKM,2017,0,0.0174,0,0.007885,0,247.5888017,0,78.48756333,0
Turkmenistan,TKM,2018,0,0.017305556,0,0.007838889,0,283.9233039,0,79.08935806,0
Turkmenistan,TKM,2019,0,0.017222222,0,0.007805556,0,315.3263514,0,80.91099694,0
Turkmenistan,TKM,2020,0,0.017166667,0,0.007777778,0,313,0,76.82636472,0
Ukraine,UKR,1965,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1966,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1967,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1968,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1969,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1970,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1971,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1972,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1973,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1974,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1975,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1976,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1977,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1978,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1979,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1980,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1981,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1982,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1983,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1984,0,0,0,0,0,0,0,0,0
Ukraine,UKR,1985,0,0,0,29.75729333,148.0744522,849.9149458,987.9122314,759.8964978,0
Ukraine,UKR,1986,0,0,0,29.59770389,118.6363378,896.9657694,980.7835803,762.5025133,0
Ukraine,UKR,1987,0,0,0,26.65143722,140.0704278,916.3908556,971.8727664,792.7689406,0
Ukraine,UKR,1988,0,0,0,33.1455,200.0024022,971.1312683,916.6257206,728.0060414,0
Ukraine,UKR,1989,0,0,0,28.13684667,184.7677483,981.7216078,835.8343414,695.8076069,0
Ukraine,UKR,1990,0,0,0,29.20555556,211.6083333,1209.674164,965.9322239,771.84212,0
Ukraine,UKR,1991,0,0,0,32.52777778,208.6972222,1149.468228,857.3910175,739.8971939,0
Ukraine,UKR,1992,0,0,0,21.89722222,204.8611111,979.9518192,843.9732058,474.0513017,0
Ukraine,UKR,1993,0,0,0,30.66388889,209.0083333,879.3104719,751.6937614,341.1287389,0
Ukraine,UKR,1994,0,0,0,33.66111111,191.2444444,769.83911,599.9433658,294.8792461,0
Ukraine,UKR,1995,0,0,0,27.64722222,195.8972222,721.2787611,593.1247878,305.8106892,0
Ukraine,UKR,1996,0,0,0,23.97777778,221.0472222,836.6273353,446.3051667,189.8140867,0
Ukraine,UKR,1997,0,0,0,27.37777778,220.6472222,753.3431661,435.4283667,219.5810264,0
Ukraine,UKR,1998,0,0,0.008333333,43.71944444,208.9972222,697.5049164,446.2339783,200.8744158,0
Ukraine,UKR,1999,0,0,0.008333333,39.78888889,200.1805556,741.0398231,441.3827536,151.3107522,0
Ukraine,UKR,2000,0,0,0.016666667,31.31666667,214.8361111,741.9862339,448.2813903,142.3778506,0
Ukraine,UKR,2001,0,0,0.044155833,33.20519472,210.2066558,719.2723697,436.4513075,157.0549617,0
Ukraine,UKR,2002,0,0,0.0603225,26.39661278,213.8435483,707.9154375,439.1979397,159.5182297,0
Ukraine,UKR,2003,0,0,0.084455,25.16762833,221.7791667,722.1116028,451.3587608,165.0275583,0
Ukraine,UKR,2004,0,0,0.089331111,31.81544583,235.5691083,716.4331367,428.850095,165.9903722,0
Ukraine,UKR,2005,0,0,0.102215278,33.254905,238.742405,722.1116028,433.7649761,170.2302003,0
Ukraine,UKR,2006,0,0,0.093553333,34.44371056,241.1674528,700.3441494,466.3887353,174.5789258,0
Ukraine,UKR,2007,0,0,0.119531389,26.94234361,245.8146875,660.5948869,496.10091,180.3800069,0.281
Ukraine,UKR,2008,0,0,0.118788889,30.38882,237.1579192,627.4705014,486.11074,172.8947694,0.264
Ukraine,UKR,2009,0,0,0.112808611,31.31358028,217.5475308,489.0862831,417.1681,168.1796481,0.139
Ukraine,UKR,2010,0,0,0.130368056,34.29202444,232.4515336,545.6059489,444.85913,158.1278758,0.188
Ukraine,UKR,2011,0,0.078003056,0.231936111,28.360535,233.8736128,561.2690511,482.5287,157.7496283,0.134
Ukraine,UKR,2012,0,0.8585,0.742333333,26.99041056,232.1720908,518.3871681,496.81034,159.7631803,0.134
Ukraine,UKR,2013,0,1.459337222,1.63497,35.34364,213.0350903,476.9911506,481.79601,148.0104983,0.101
Ukraine,UKR,2014,0,1.091766389,2.8762575,21.57643556,224.9423203,403.1710914,413.74888,133.5870975,0.13
Ukraine,UKR,2015,0,1.205431667,2.743273889,13.65140472,221.6764583,319.8869222,318.01072,118.5633825,0.145
Ukraine,UKR,2016,0,1.234260278,2.398609444,19.30304722,203.5724853,314.2084561,377.3935,123.7257286,0.136
Ukraine,UKR,2017,0,1.80425,2.4585,22.36902583,213.9405,301.9051131,299.55391,126.9174569,0.2099
Ukraine,UKR,2018,0,2.752558611,2.953625833,25.91679833,209.7613597,305.6907572,326.27965,130.7065314,0.3005
Ukraine,UKR,2019,0,7.262247778,5.0024525,16.11595972,205.5326542,282.9768928,299.10288,132.0177364,0.329181257
Ukraine,UKR,2020,0,15.26095389,7.82562,15.47497972,188.0007256,293.3874139,273.3132442,125.5290947,0.357857755
United Arab Emirates,ARE,1965,0,0,0,0,0,0,0,0.854533056,0
United Arab Emirates,ARE,1966,0,0,0,0,0,0,0,0.912041111,0
United Arab Emirates,ARE,1967,0,0,0,0,0,4.4265,0,0.980255833,0
United Arab Emirates,ARE,1968,0,0,0,0,0,5.85,0,1.094713056,0
United Arab Emirates,ARE,1969,0,0,0,0,0,5.7525,0,1.216425278,0
United Arab Emirates,ARE,1970,0,0,0,0,0,8.19,0,1.415591111,0
United Arab Emirates,ARE,1971,0,0,0,0,0,12.9675,0,1.670530556,0
United Arab Emirates,ARE,1972,0,0,0,0,0,13.455,0,2.19515,0
United Arab Emirates,ARE,1973,0,0,0,0,0,16.8675,0,3.425611111,0
United Arab Emirates,ARE,1974,0,0,0,0,0,17.55,0,4.745511111,0
United Arab Emirates,ARE,1975,0,0,0,0,0,16.185,0,7.674208333,0
United Arab Emirates,ARE,1976,0,0,0,0,0,18.915,0,11.27523611,0
United Arab Emirates,ARE,1977,0,0,0,0,0,32.955,0,16.6765,0
United Arab Emirates,ARE,1978,0,0,0,0,0,39.0975,0,18.40331139,0
United Arab Emirates,ARE,1979,0,0,0,0,0,42.51,0,25.05038361,0
United Arab Emirates,ARE,1980,0,0,0,0,0,47.97,0,60.18641611,0
United Arab Emirates,ARE,1981,0,0,0,0,0,60.5475,0,65.38086972,0
United Arab Emirates,ARE,1982,0,0,0,0,0,63.57,0,72.39598611,0
United Arab Emirates,ARE,1983,0,0,0,0,0,58.0125,0,72.50277389,0
United Arab Emirates,ARE,1984,0,0,0,0,0,79.755,0,82.79178528,0
United Arab Emirates,ARE,1985,0,0,0,0,0,98.67,0,102.9635325,0
United Arab Emirates,ARE,1986,0,0,0,0,0,119.8275,0,124.5597286,0
United Arab Emirates,ARE,1987,0,0,0,0,0,136.695,0,136.3820889,0
United Arab Emirates,ARE,1988,0,0,0,0,0,138.255,0,163.6275139,0
United Arab Emirates,ARE,1989,0,0,0,0,0,168.3825,0,171.7824478,0
United Arab Emirates,ARE,1990,0,0,0,0,0,164.8725,0,180.0801981,0
United Arab Emirates,ARE,1991,0,0,0,0,0,198.51,0,222.3274383,0
United Arab Emirates,ARE,1992,0,0,0,0,0,182.8125,0,223.8831769,0
United Arab Emirates,ARE,1993,0,0,0,0,0,191.49,0,231.9803547,0
United Arab Emirates,ARE,1994,0,0,0,0,0,221.4225,0,243.2516347,0
United Arab Emirates,ARE,1995,0,0,0,0,0,241.7025,0,243.1685039,0
United Arab Emirates,ARE,1996,0,0,0,0,0,264.7125,0,234.9754228,0
United Arab Emirates,ARE,1997,0,0,0,0,0,282.75,0,238.7064028,0
United Arab Emirates,ARE,1998,0,0,0,0,0,296.3025,0,237.8103761,0
United Arab Emirates,ARE,1999,0,0,0,0,0,306.345,0,231.9983353,0
United Arab Emirates,ARE,2000,0,0,0,0,0,306.4425,0,229.3009364,0
United Arab Emirates,ARE,2001,0,0,0,0,0,314.73,0.215003889,226.5569197,0
United Arab Emirates,ARE,2002,0,0,0,0,0,355.29,1.096499722,235.2297225,0
United Arab Emirates,ARE,2003,0,0,0,0,0,369.33,1.289999722,260.4455606,0
United Arab Emirates,ARE,2004,0,0,0,0,0,392.0475,1.461995556,281.4277064,0
United Arab Emirates,ARE,2005,0,0,0,0,0,409.9875,1.691327778,292.7782297,0
United Arab Emirates,ARE,2006,0,0,0,0,0,422.76,3.275170833,315.0911342,0
United Arab Emirates,ARE,2007,0,0,0,0,0,479.382345,1.5766675,337.2482408,0
United Arab Emirates,ARE,2008,0,0,0,0,0,579.721155,3.991834722,354.5337181,0
United Arab Emirates,ARE,2009,0,0.016669444,0,0,0,575.8807275,3.185224444,346.3377308,0
United Arab Emirates,ARE,2010,0,0.048038056,0,0,0,592.7164425,7.652819167,371.4815939,0
United Arab Emirates,ARE,2011,0,0.053633056,0,0,0,616.3614394,5.173942778,399.1465633,0
United Arab Emirates,ARE,2012,0,0.062441389,0,0,0,639.3075,16.07689333,419.2770736,0
United Arab Emirates,ARE,2013,0,0.218703333,0.003805556,0,0,647.4962833,20.58097139,465.8150308,0.0001
United Arab Emirates,ARE,2014,0,0.784929167,0.007583333,0,0,634.3496792,22.9462225,463.4563569,0.006
United Arab Emirates,ARE,2015,0,0.782240278,0.003777778,0,0,714.7053744,19.94158889,504.5620642,0.006
United Arab Emirates,ARE,2016,0,0.85257,0,0,0,719.3096669,21.40589889,547.8139961,0.006
United Arab Emirates,ARE,2017,0,1.9631775,0,0,0,724.1683722,24.76027,541.8708678,0.006
United Arab Emirates,ARE,2018,0,3.265998611,0,0,0,711.6471794,22.33226917,538.0309061,0.006
United Arab Emirates,ARE,2019,0,10.32304611,0,0,0,714.9695672,22.99503833,516.3439983,0.006
United Arab Emirates,ARE,2020,0,13.70021667,0,0,4.006089444,696.1951356,30.12311611,419.9183178,0.006
United Kingdom,GBR,1965,0,0,0,12.81111111,42.04166667,8.59457,1365.32711,885.7195478,0
United Kingdom,GBR,1966,0,0,0,12.6,56.15833333,8.38523,1299.4199,948.9158364,0
United Kingdom,GBR,1967,0,0,0,13.56944444,64.65833333,14.10719,1213.83473,1019.778536,0
United Kingdom,GBR,1968,0,0,0,10.33888889,72.75,31.85457,1214.7535,1079.495865,0
United Kingdom,GBR,1969,0,0,0,9.044444444,80.90277778,62.06931,1184.0503,1160.340201,0
United Kingdom,GBR,1970,0,0,0,12.6,72.25555556,118.2771,1116.75912,1228.784459,0
United Kingdom,GBR,1971,0,0,0,9.369444444,76.52222222,190.70874,989.713,1235.286071,0
United Kingdom,GBR,1972,0,0,0,9.369444444,81.60555556,270.6301,866.92346,1309.810493,0
United Kingdom,GBR,1973,0,0,0,10.66111111,77.76944444,292.80851,938.98294,1344.500859,0
United Kingdom,GBR,1974,0,0,0,11.30833333,93.38055556,350.22582,826.6604,1248.866293,0
United Kingdom,GBR,1975,0,0,0,10.66111111,84.27222222,366.97302,831.60315,1092.239569,0
United Kingdom,GBR,1976,0,0,0,12.6,100.4305556,389.24447,846.26858,1085.84213,0
United Kingdom,GBR,1977,0,0,0,10.98333333,111.1694444,413.71399,849.04815,1094.934333,0
United Kingdom,GBR,1978,0,0,0,11.30833333,103.4,429.13537,827.13723,1123.258701,0
United Kingdom,GBR,1979,0,0,0,11.95277778,106.4111111,470.16601,889.1135,1133.335886,0
United Kingdom,GBR,1980,0,0,0,10.98333333,102.8416667,468.77041,826.48595,969.1239622,0
United Kingdom,GBR,1981,0,0,0,12.275,105.4694444,475.12039,821.99677,897.2700806,0
United Kingdom,GBR,1982,0,0,0,12.6,122.1444444,472.74787,766.63797,907.5991439,0
United Kingdom,GBR,1983,0,0,0,12.6,138.6888889,492.78636,773.76716,872.7711389,0
United Kingdom,GBR,1984,0,0.002805556,0,12.6,149.9416667,504.17213,549.81988,1072.84225,0
United Kingdom,GBR,1985,0,0.002805556,0,10.98388889,169.7083333,542.22549,731.28277,932.1647258,0
United Kingdom,GBR,1986,0,0.002805556,0,13.24527778,164.1083333,551.25037,789.77004,934.2948375,0
United Kingdom,GBR,1987,0,0,0,11.63,153.4388889,566.16003,809.08747,908.5694228,0
United Kingdom,GBR,1988,0,0.002805556,0,13.56833333,176.2666667,539.2831,785.39716,966.5029864,0
United Kingdom,GBR,1989,0,0,0.025,13.24527778,199.2611111,527.02508,755.99652,987.9981014,0
United Kingdom,GBR,1990,0,0,0.025,14.21444444,182.6361111,548.73829,755.31035,1000.721128,0.5958
United Kingdom,GBR,1991,0,0,0.025,12.59916667,195.9527778,592.76947,756.58965,996.0562975,0.6879
United Kingdom,GBR,1992,0,0,0.091666667,14.86055556,213.3527778,589.92012,711.38384,1007.18344,0.9342
United Kingdom,GBR,1993,0,0,0.602777778,11.95305556,248.2027778,672.27215,619.48358,1012.2387,1.198
United Kingdom,GBR,1994,0,0,0.955555556,14.21444444,245.2277778,692.25249,578.40642,1001.666524,1.5185
United Kingdom,GBR,1995,0,0,1.088888889,12.92222222,247.1222222,738.08632,551.91328,989.9536256,1.6416
United Kingdom,GBR,1996,0,0,1.355555556,9.433222222,262.975,859.84079,515.97658,1014.601604,1.8046
United Kingdom,GBR,1997,0,0,1.852777778,12.2115,272.6277778,884.18238,460.17584,985.4432414,2.1098
United Kingdom,GBR,1998,0,0,2.436111111,14.21559556,276.3498589,919.4049,448.691215,981.5729825,2.6542
United Kingdom,GBR,1999,0,0.002777778,2.361111111,14.82110361,264.2581761,978.8769,398.9171411,967.8680947,3.4291
United Kingdom,GBR,2000,0,0.002777778,2.627777778,14.12707056,236.2854603,1013.4171,427.1478031,954.7718447,3.8818
United Kingdom,GBR,2001,0,0.005527778,2.663149444,11.18977583,248.6323972,1008.5319,452.5453969,952.4945628,4.526
United Kingdom,GBR,2002,0.01808831,0.008222222,3.452096667,13.12697361,240.8745883,995.3415,415.3084631,946.0874978,5.0801
United Kingdom,GBR,2003,0.189927256,0.008166667,3.508974444,8.793414722,241.6132244,998.0918119,443.1483569,953.2292525,6.1737
United Kingdom,GBR,2004,0.171838946,0.010833333,5.248885278,13.113985,216.5580886,1019.879073,425.8915108,978.7831669,7.3639
United Kingdom,GBR,2005,0.810122993,0.021527778,7.832911389,13.24197806,219.5423653,993.8657189,435.3024825,1012.807526,9.1023
United Kingdom,GBR,2006,2.063208286,0.0294025,11.32264139,12.27797417,201.6762842,942.6023742,476.0428661,1003.916244,9.2769
United Kingdom,GBR,2007,4.0259409,0.0371875,14.00857778,13.48658972,167.4190353,953.0051433,446.4471714,971.6064081,9.324501165
United Kingdom,GBR,2008,9.239789136,0.044875833,18.73497194,13.57145444,138.5494942,978.3252628,414.2036686,949.1446447,9.649277516
United Kingdom,GBR,2009,11.45297156,0.052469722,24.34822778,13.71515028,181.2748117,912.2370239,346.4878044,902.0942769,10.71494767
United Kingdom,GBR,2010,13.31599587,0.105016944,26.81839833,9.364016667,162.0206206,984.9284297,359.6903733,888.1878239,12.26296841
United Kingdom,GBR,2011,12.32739835,0.631445,41.36744917,14.74996222,178.7603103,819.185075,365.7516417,873.2794586,13.3137937
United Kingdom,GBR,2012,10.3651439,3.486966944,51.12136972,13.67487306,181.34639,768.9873894,453.0820669,848.0813056,14.73799683
United Kingdom,GBR,2013,11.84774556,5.146755278,72.70355111,12.03699583,180.7706192,763.257545,429.9972692,833.9728069,18.10489047
United Kingdom,GBR,2014,13.53525389,10.31722472,81.33340694,14.98404667,162.2328175,700.5550747,346.0422764,833.063105,22.62124617
United Kingdom,GBR,2015,10.81864833,19.05635278,101.8854517,15.93059,177.9558533,720.4545756,268.3527133,856.3463781,29.25897646
United Kingdom,GBR,2016,10.96270222,26.17378389,93.44825278,13.50590806,180.3762381,806.7364056,128.8934292,884.2519158,30.06553449
United Kingdom,GBR,2017,10.82657278,28.688635,124.1028031,14.70467528,175.8410656,785.491155,105.3450053,885.6477469,31.89837269
United Kingdom,GBR,2018,14.91691722,31.65258444,141.4339122,13.53004111,161.7083964,795.4000431,88.17528722,873.7699978,34.96327353
United Kingdom,GBR,2019,19.07088556,31.98793833,159.3070008,14.69584972,139.1235814,773.0331725,60.42913111,856.3218747,37.32772687
United Kingdom,GBR,2020,18.28703278,31.58151861,186.5385233,15.98397833,124.0426086,724.9546956,53.769135,662.7650761,39.40816978
United States,USA,1965,0,0,0,552.7057942,10.69210222,4159.206103,3224.244119,6414.477081,13.3322321
United States,USA,1966,0,0,0,555.3802975,16.14008472,4482.756122,3380.846178,6731.245156,14.0620069
United States,USA,1967,0,0,0,631.1689253,22.38366667,4733.1884,3316.996689,6988.794081,14.07357074
United States,USA,1968,0,0,0,633.7630697,36.63280417,5066.814997,3433.076469,7457.961089,15.5460451
United States,USA,1969,0,0,0,711.1903394,40.72467556,5454.107011,3447.237619,7831.837883,16.22706038
United States,USA,1970,0,0,0,704.1454603,63.75569583,5748.658294,3414.659428,8176.191478,16.23590253
United States,USA,1971,0,0,0,756.2611083,111.4167983,5926.526203,3229.200789,8461.683792,16.58441397
United States,USA,1972,0,0,0,774.2110775,158.1612133,5986.96455,3362.425239,9119.9127,18.67297844
United States,USA,1973,0,0,0,772.8130583,244.0919969,5937.959581,3611.490033,9655.255586,19.98969177
United States,USA,1974,0,0,0,853.5684764,333.2623978,5732.247164,3525.567047,9271.507047,20.40426481
United States,USA,1975,0,0,0,850.5967256,504.4008042,5261.532678,3525.541433,9049.838475,19.75430196
United States,USA,1976,0,0,0,805.0623961,558.7822544,5366.390194,3782.0422,9729.595242,22.56475354
United States,USA,1977,0,0,0,627.3812767,733.5768508,5256.951097,3876.157344,10271.53351,23.53612186
United States,USA,1978,0,0,0,795.3569697,808.1961111,5275.384769,3832.577208,10501.41389,24.67878666
United States,USA,1979,0,0,0,794.2648036,746.0661492,5450.897794,4187.284186,10257.83365,25.75603724
United States,USA,1980,0,0,0,783.3391975,734.2560672,5337.384861,4293.980181,9453.471625,26.65611632
United States,USA,1981,0,0,0,740.3048933,797.2909444,5208.628747,4428.933886,8812.754914,27.37760327
United States,USA,1982,0,0,0,876.4702947,826.8223625,4841.709864,4265.796533,8350.531433,26.40504895
United States,USA,1983,0,0.008333333,0.007472222,940.7711981,858.7050264,4542.235953,4425.291069,8311.475664,29.80459916
United States,USA,1984,0,0.014722222,0.018222222,909.9645483,957.9928333,4851.572261,4752.760186,8573.317631,35.59532614
United States,USA,1985,0,0.029826111,0.016166667,797.7287822,1121.902711,4669.540575,4866.300519,8540.438153,36.39289442
United States,USA,1986,0,0.039371389,0.01175,824.9304686,1210.637611,4376.203922,4805.599097,8955.588794,38.7016722
United States,USA,1987,0,0.029452778,0.009944444,709.4727636,1331.199947,4652.743822,5013.868206,9142.152939,42.66543318
United States,USA,1988,0,0.025527778,0.002444444,634.4018042,1540.856862,4866.021253,5247.143386,9520.883761,42.39406126
United States,USA,1989,0,0.703145278,5.926046667,763.1227161,1547.82081,5170.220231,5309.355781,9517.531331,48.85426789
United States,USA,1990,16.73273961,1.029985833,7.824354722,811.8914281,1686.730052,5170.609019,5337.997425,9306.912836,57.45931526
United States,USA,1991,19.38872939,1.328480278,8.279885,798.1278169,1791.125985,5283.972394,5287.6136,9108.509908,60.55176316
United States,USA,1992,22.04472012,1.135679167,8.101916389,698.4046606,1809.287319,5463.509667,5324.030889,9297.387144,64.81541211
United States,USA,1993,25.7594697,1.319894167,8.433858056,775.6970708,1784.477234,5599.419325,5522.45265,9376.044917,66.92472368
United States,USA,1994,28.84628228,1.394091111,9.672023056,720.3925589,1872.631088,5731.081064,5543.143247,9619.746914,66.35485737
United States,USA,1995,30.94238217,1.429087778,8.878375556,864.4994867,1969.012056,5979.829472,5593.053483,9597.527172,63.26507947
United States,USA,1996,22.19421998,1.503725556,9.074267778,965.4152217,1972.890485,6088.897981,5847.300742,9947.139247,64.82596
United States,USA,1997,28.10371772,1.479710278,9.2256875,988.8142256,1838.140851,6125.315608,5970.778075,10079.76822,65.82008368
United States,USA,1998,31.05423681,1.457386944,8.489607222,894.6924269,1969.889193,6021.790889,6029.338467,10251.11231,65.61712579
United States,USA,1999,32.28745792,1.439839167,12.59258694,879.4588383,2129.398023,6042.628506,6020.095006,10537.09289,66.47772053
United States,USA,2000,37.00321269,1.440313056,15.69377389,757.6704181,2204.365322,6283.906592,6286.536114,10654.13348,66.58282211
United States,USA,2001,39.31184117,1.585059722,18.78109444,580.2077922,2233.432542,6006.58015,6101.316075,10636.84842,66.83043579
United States,USA,2002,46.96246056,1.649541667,28.67754306,707.878845,2251.458316,6201.112139,6098.454222,10642.41316,71.78935684
United States,USA,2003,63.71341894,1.663641667,30.78653889,735.4978286,2190.191602,6021.900617,6214.537344,10803.68246,71.33214
United States,USA,2004,80.42665681,1.889848889,38.67393639,710.7370947,2246.896175,6046.277417,6254.982219,11197.86694,71.94537263
United States,USA,2005,93.97538175,2.014447778,48.39204278,716.6569075,2214.151933,5951.929839,6346.956892,11214.07824,72.59806
United States,USA,2006,131.7001063,2.203670833,71.7894875,763.2465786,2214.948165,5865.777669,6249.682544,11070.90903,73.08227053
United States,USA,2007,166.3435933,2.909684167,92.43193806,645.5857914,2254.806053,6241.383092,6333.849828,11001.75552,73.86955053
United States,USA,2008,227.2190471,4.310879444,147.6210397,662.7198211,2240.199966,6288.911778,6233.054614,10273.69516,73.55147368
United States,USA,2009,258.1369919,5.4461925,195.795025,712.3553019,2206.063683,6176.281136,5482.376397,9737.244622,73.15986105
United States,USA,2010,296.7734456,7.856076667,249.2855211,670.8082247,2214.798372,6481.934508,5800.541633,9891.227892,75.06184632
United States,USA,2011,319.2232553,12.28069667,314.57905,819.1495128,2155.563902,6582.108106,5473.071406,9696.931542,75.77515895
United States,USA,2012,319.41301,23.27715667,366.3864328,705.8349186,2085.906098,6881.227781,4838.404756,9475.439889,77.03610211
United States,USA,2013,345.2194483,41.06548556,434.0506975,682.4318411,2126.39189,7070.228378,5022.271403,9638.894397,80.66553158
United States,USA,2014,349.9152969,74.35250722,466.9660367,650.8622539,2135.490339,7222.604556,5010.856008,9705.043622,84.07022947
United States,USA,2015,363.8415378,99.73905722,487.3459769,623.4677353,2122.810763,7435.794942,4329.077772,9905.574731,83.73626526
United States,USA,2016,393.4745614,139.3703306,576.6053364,663.3109858,2132.793073,7490.989397,3960.741142,9979.081169,82.72256632
United States,USA,2017,392.8891603,195.1439394,642.1785228,742.0161161,2118.288513,7399.922517,3852.592642,10076.84746,82.80032105
United States,USA,2018,388.6174819,234.3914289,684.5275442,719.5538203,2111.486013,8217.150053,3689.458631,10317.51212,81.89320632
United States,USA,2019,388.4113197,267.3663486,740.0697828,706.8797353,2109.760589,8492.376669,3150.459858,10314.44288,76.82054316
United States,USA,2020,347.1517786,330.521835,841.0881575,712.19936,2051.393891,8320.194456,2556.326902,9038.974147,76.82545789
Uzbekistan,UZB,1965,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1966,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1967,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1968,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1969,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1970,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1971,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1972,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1973,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1974,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1975,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1976,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1977,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1978,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1979,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1980,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1981,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,1982,0,0,0,0,0,0,0,0,0
